immune_escape,matched_vacc,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d2,t_d2,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vfr,vfr_time1,vfr_time2,vaccine,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,repetition,b1,hosp_scal,ICU_scal,vaccine_doses,vfr2,vacc_start,vfr2_time1,vacc_on,mu_ab_d1,mu_ab_d2,matched_vacc_level,scenario_name,vfr2_time2,index
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,272
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,273
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,274
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,275
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,276
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,277
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,278
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,279
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,280
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,281
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,282
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,283
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,284
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,285
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,286
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,287
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,288
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,289
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,290
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,291
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,292
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,293
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,294
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,295
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,296
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,297
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,298
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,299
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,300
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,301
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,302
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,303
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,304
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,305
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,306
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,307
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,308
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,309
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,310
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,311
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,312
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,313
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,314
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,315
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,316
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,317
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,318
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,319
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,320
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,321
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,322
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,323
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,324
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,325
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,326
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,327
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,328
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,329
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,330
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,331
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,332
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,333
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,334
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,335
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,336
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,337
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,338
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,339
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,340
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,341
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,342
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,343
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,344
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,345
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,346
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,347
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,348
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,349
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,350
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,351
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,352
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,353
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,354
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,355
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,356
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,357
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,358
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,359
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,360
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,361
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,362
